Pants on Fire!,"RNC version of a Hillary Clinton valentine: ""Roses are red, violets are blue, I'll raise your taxes and there is nothing you can do.""",Republican National Committee,none,6,6,11,5,2
Half-True,"""On issue after issue that really were hard to explain or understand, you voted present . . . And anytime anyone raises that, there's always some kind of explanation.""",Hillary Clinton,Democrat,41,31,69,78,8
True,"Hillary Clinton ""has the only health care plan that covers every American.""",Hillary Clinton,Democrat,41,31,69,78,8
Mostly True,"""I have something in common with my husband. He never carried caucuses either. He lost all of the ones that I've lost.""",Hillary Clinton,Democrat,41,31,69,78,8
True,"""Senator Obama has, in fact, never had a serious Republican challenger.""",Hillary Clinton,Democrat,41,31,69,78,8
False,"""Everything I have said (on the campaign trail) has been factually accurate.""",Bill Clinton,Democrat,5,2,12,11,3
False,"Barack Obama said ""he's going to attack Pakistan and embrace (Iranian President Mahmoud) Ahmadinejad.""",George W. Bush,Republican,0,1,1,1,0
Mostly True,"""8 years of the Clintons, major losses for Democrats across the nation.""",Barack Obama,Democrat,69,71,161,165,9
True,"Hillary Clinton ""starts off with 47 percent of the country against her.""",Barack Obama,Democrat,69,71,161,165,9
False,"""She said, you know, 'I voted for it, but I hoped it wouldn't pass.' That was a quote on live TV.""",Barack Obama,Democrat,69,71,161,165,9
False,"Americans ""have never paid more for gas at the pump.""",Barack Obama,Democrat,69,71,161,165,9
Mostly True,"""The last six polls, including this week's Time magazine, show that I beat John McCain by six or seven points.""",Barack Obama,Democrat,69,71,161,165,9
False,"""While others place their hands over their hearts, Obama turns his back to the flag and slouches.""",Chain email,none,11,44,8,5,106
True,"""I'm the only Republican who has gotten endorsements in this presidential race from major labor unions...""",Mike Huckabee,Republican,12,5,9,3,4
True,"""When I was in college, we used to take a popcorn popper . . . and we would fry squirrel.""",Mike Huckabee,Republican,12,5,9,3,4
True,"""One man sacrificed for his country. One man opposed a flawed strategy in Iraq. One man had the courage to call for change. One man didn't play politics with the truth. One man stands up to the special interests.""",John McCain,Republican,32,41,31,37,8
True,"""Sen. Obama has always had a 100 percent prochoice rating.""",Barack Obama,Democrat,69,71,161,165,9
True,"In the Illinois Legislature, Barack Obama ""voted 'present,' instead of yes or no"" on seven votes involving abortion rights.",Hillary Clinton,Democrat,41,31,69,78,8
Mostly False,"In the Florida Republican primary, ""we got a very large percentage of the, quote, conservative vote.""",John McCain,Republican,32,41,31,37,8
Mostly True,"""George Bush sent people to war without body armor.""",Hillary Clinton,Democrat,41,31,69,78,8
Mostly True,"John McCain ""voted against the Bush tax cuts, both times.""",Citizens United Political Victory Fund,Republican,0,0,0,1,0
Mostly True,"""In her short time in the United States Senate, the senator from New York, Senator Clinton, got $500-million worth of pork barrel projects.""",John McCain,Republican,32,41,31,37,8
True,"John McCain has said the economy is ""not his strong suit.""",Mitt Romney,Republican,34,32,58,33,19
True,"""(John McCain) was even mentioned as a running mate with John Kerry.""",Citizens United Political Victory Fund,Republican,0,0,0,1,0
Mostly False,"Hillary Clinton ""agrees with (John McCain) in embracing the Bush-Cheney policy of not talking to leaders we don't like.""",Barack Obama,Democrat,69,71,161,165,9
True,"Hillary Clinton ""actually differed with (John McCain) by arguing for exceptions for torture before changing positions.""",Barack Obama,Democrat,69,71,161,165,9
True,"Hillary Clinton ""agreed with (John McCain) on voting for the war in Iraq.""",Barack Obama,Democrat,69,71,161,165,9
Half-True,"""(Romney's) record was that he raised taxes by $730-million.""",John McCain,Republican,32,41,31,37,8
Mostly True,"Hillary Clinton agrees with John McCain ""by voting to give George Bush the benefit of the doubt on Iran.""",Barack Obama,Democrat,69,71,161,165,9
Mostly False,"Mitt Romney wants ""to set a date for withdrawal"" from Iraq.",John McCain,Republican,32,41,31,37,8
Half-True,"""Let's not blame President Bush for all of this. We've got a Congress who sat around on their hands and done nothing but spend a lot of money ... leaving us $9-trillion in debt that we're passing on to our grandchildren.""",Mike Huckabee,Republican,12,5,9,3,4
Mostly False,"Romney left Massachusetts ""with a $245-million debt because of the big government-mandated health care system.""",John McCain,Republican,32,41,31,37,8
Mostly False,"""Every billion dollars we spend on highway construction results in 47,500 jobs. But the fact is the average American is sitting in traffic 38 hours a year.""",Mike Huckabee,Republican,12,5,9,3,4
Mostly True,"""He told gay organizers in Massachusetts he would be a stronger advocate for special rights than even Ted Kennedy.""",John McCain,Republican,32,41,31,37,8
True,"""Two-thirds of our economy is a consumer economy.""",Mitt Romney,Republican,34,32,58,33,19
Mostly False,"""Gasoline would rise in price by approximately 50 cents a gallon"" if the McCain-Lieberman bill became law.",Mitt Romney,Republican,34,32,58,33,19
True,"Romney used to favor gun control, and said he didn't want to go back to Reagan-Bush.",John McCain,Republican,32,41,31,37,8
True,"Mitt Romney previously believed ""that abortion should be safe and legal in this country."" Now he is ""prolife.""",John McCain,Republican,32,41,31,37,8
Mostly True,"Said he's the only Republican candidate ""who's actually turned around a government economy.""",Rudy Giuliani,Republican,9,11,10,7,5
True,"""Now, I also support the Bush tax cuts. Sen. McCain voted against them originally. He now believes they should be made permanent. I'm glad he agrees they should be made permanent.""",Mitt Romney,Republican,34,32,58,33,19
Half-True,"""But it was Hillary Clinton, in an interview with Tom Brokaw, who quote 'paid tribute' to Ronald Reagan's economic and foreign policy.""",Barack Obama,Democrat,69,71,161,165,9
Half-True,"Hillary Clinton wants to ""wave the white flag of surrender and set a date for withdrawal.""",John McCain,Republican,32,41,31,37,8
False,"""I was pretty proud of being the only guy on the stage that ever had a job in the private sector.""",Mitt Romney,Republican,34,32,58,33,19
True,"""The 1990s were a time of prosperity. We created more than 22-million new jobs, moved 8-million people out of poverty, and turned our economy around.""",Bill Clinton,Democrat,5,2,12,11,3
True,"""We have more coal reserves in the United States than they have oil reserves in Saudi Arabia.""",Rudy Giuliani,Republican,9,11,10,7,5
Half-True,"""The average American is working through the month of May just to pay off the government.""",Mike Huckabee,Republican,12,5,9,3,4
Mostly False,Says he was the only Republican candidate at a prior debate who said lower-income workers were being hurt by the economy.,Mike Huckabee,Republican,12,5,9,3,4
Half-True,"""Bill Clinton's peace dividend . . . cut the military 25 and 30 percent.""",Rudy Giuliani,Republican,9,11,10,7,5
False,"""I won the majority of the Republican vote in both New Hampshire and South Carolina.""",John McCain,Republican,32,41,31,37,8
Mostly True,Barack Obama's church gave a lifetime achievement award to Louis Farrakhan.,Chain email,none,11,44,8,5,106
False,"Obama ""remains silent"" and ""is never asked how he feels about his church honoring Farrakhan.""",Chain email,none,11,44,8,5,106
False,"""When the Fair Tax becomes law, it will be like waving a magic wand releasing us from pain and unfairness.""",Mike Huckabee,Republican,12,5,9,3,4
Mostly False,"""I was fighting against those (Republican) ideas when you were practicing law and representing your contributor, Rezko, in his slum landlord business in inner city Chicago.""",Hillary Clinton,Democrat,41,31,69,78,8
False,"""I know that Hillary on occasion has said — just last year said this (NAFTA) was a boon to the economy.""",Barack Obama,Democrat,69,71,161,165,9
True,"""While I was working on those streets watching those folks see their jobs shift overseas, you were a corporate lawyer sitting on the board at Wal-Mart.""",Barack Obama,Democrat,69,71,161,165,9
True,"""If you are African-American in this country today, you are likely to have a net worth of about 10 percent of what white families have.""",John Edwards,Democrat,0,2,4,4,1
Half-True,"The Bush administration has ""the Pentagon trying to take away the signing bonuses when a soldier gets wounded and ends up in the hospital, something that I'm working with a Republican senator to try to make sure never can happen again.""",Hillary Clinton,Democrat,41,31,69,78,8
False,"Obama said that ""since 1992, the Republicans have had all the good ideas...""",Bill Clinton,Democrat,5,2,12,11,3
False,"""He reformed welfare before others tried.""",Rudy Giuliani,Republican,9,11,10,7,5
Mostly True,"""And delivered more tax relief than the other Republicans combined.""",Rudy Giuliani,Republican,9,11,10,7,5
False,"""I don't have lobbyists running my campaign.""",Mitt Romney,Republican,34,32,58,33,19
Mostly True,"""Barack (Obama) has one of his biggest supporters in terms of funding, the Exelon Corporation, which has spent millions of dollars trying to make Yucca Mountain the waste depository.""",Hillary Clinton,Democrat,41,31,69,78,8
Mostly True,"""And he's the only candidate who will fight for a national catastrophe fund to reduce insurance rates.""",Rudy Giuliani,Republican,9,11,10,7,5
Pants on Fire!,"Says McCain was a ""Hanoi Hilton songbird"" who collaborated with the enemy.",Vietnam Veterans Against John McCain,none,0,0,0,0,1
Half-True,Says he passed a bill to stop a military requirement that wounded soldiers pay for meals and phone calls.,Barack Obama,Democrat,69,71,161,165,9
Half-True,"""Congress just passed another huge, pork-filled spending bill. The Democrats allowed less than a day to read all 3,400 pages and stuffed it with nearly 10,000 earmarks costing about $10-billion dollars.""",John McCain,Republican,32,41,31,37,8
False,"""So that 2005 energy bill was a big step backwards on the path to clean, renewable energy. That's why I voted against it.""",Hillary Clinton,Democrat,41,31,69,78,8
True,"""I'm proud of the fact that I've raised more money from small donors than anybody else, and that we're getting $25, $50, $100 donations, and we've done very well doing it that way.""",Barack Obama,Democrat,69,71,161,165,9
True,"""You know, Sen. McCain said the other day that we might have troops (in Iraq) for 100 years...""",Hillary Clinton,Democrat,41,31,69,78,8
Half-True,"""I believe, Senator Clinton, you've raised more money from those people (the oil and gas industry) than any candidate, Democrat or Republican.""",John Edwards,Democrat,0,2,4,4,1
True,"""The fact is it's not amnesty.""",John McCain,Republican,32,41,31,37,8
False,"""I have never asked for nor received a single earmark or pork barrel project for my state.""",John McCain,Republican,32,41,31,37,8
True,"""(My dad) used to campaign against the gas-guzzling dinosaurs.""",Mitt Romney,Republican,34,32,58,33,19
Half-True,"Barack Obama ""said in 2004 there was no difference between (Obama) and George Bush on the war.""",Bill Clinton,Democrat,5,2,12,11,3
Mostly True,"""I took on the worst road system in the country, according to Trucker's magazine. When I left, they said it was the most improved road system in the country.""",Mike Huckabee,Republican,12,5,9,3,4
True,"""(Ronald Reagan) raised taxes a billion dollars in his first year as governor of California.""",Mike Huckabee,Republican,12,5,9,3,4
False,"""I supported (the surge), I argued for it. I'm the only one on this stage that did.""",John McCain,Republican,32,41,31,37,8
Mostly True,"The church Barack Obama belongs to has a ""nonnegotiable commitment to Africa.""",Chain email,none,11,44,8,5,106
False,The church Barack Obama belongs to only admits black people.,Chain email,none,11,44,8,5,106
Pants on Fire!,"Barack Obama's middle name is Mohammed and he's a ""covert"" Muslim.",Chain email,none,11,44,8,5,106
Mostly False,"""We haven't built a refinery, I think, in 30 years.""",Rudy Giuliani,Republican,9,11,10,7,5
True,"Says Time magazine called him ""one of America's best governors.""",Mike Huckabee,Republican,12,5,9,3,4
Half-True,"""You've got a building in the Cayman Islands that supposedly houses 12,000 corporations. That's either the biggest building or the biggest tax scam on record.""",Barack Obama,Democrat,69,71,161,165,9
Pants on Fire!,"The Mormon religion has ""a plan that will see the Constitution thrown out and replaced by a theocracy.""",Freedom Defense Advocates,none,0,0,0,0,1
Mostly True,"""There's not a major bill I know with Hillary's name on it.""",Joe Biden,Democrat,12,10,23,17,4
Mostly True,"""Mike Huckabee raised taxes on dog groomers!""",Spike the Romney Attack Dog,none,0,0,0,1,0
False,"""Barack Obama hasn't passed any (bills).""",Joe Biden,Democrat,12,10,23,17,4
False,"""John doesn't have a record in the Senate. John's only passed four bills. They're all about post offices.""",Joe Biden,Democrat,12,10,23,17,4
Mostly False,"Barack Obama ""wants the government to take over health care, spend hundreds of billions of dollars of new money for health insurance for everyone.""",Mitt Romney,Republican,34,32,58,33,19
True,"""There are 7,000 kids in New Hampshire who have health care because I helped to create the Children's Health Insurance Program.""",Hillary Clinton,Democrat,41,31,69,78,8
True,"As secretary of the Department of Energy under former President Bill Clinton, ""I created reserves of home heating oil.""",Bill Richardson,Democrat,1,2,3,8,1
Half-True,"""You said you would vote against the Patriot Act, then you came to the Senate, you voted for it.""",Hillary Clinton,Democrat,41,31,69,78,8
True,"""Sen. Obama's chair in New Hampshire is a lobbyist. He lobbies for the drug companies.""",Hillary Clinton,Democrat,41,31,69,78,8
False,"""I supported the surge when you didn't.""",Mike Huckabee,Republican,12,5,9,3,4
True,"""Ronald Reagan did amnesty.""",Rudy Giuliani,Republican,9,11,10,7,5
Pants on Fire!,"""I don't describe your plan as amnesty in my ad. I don't call it amnesty.""",Mitt Romney,Republican,34,32,58,33,19
Half-True,"""Bill Clinton cut the military drastically.""",Rudy Giuliani,Republican,9,11,10,7,5
Half-True,"""...some of those (tax increases) were either court-ordered, or they were voted on by the people and approved by the people for (such) things as roads.""",Mike Huckabee,Republican,12,5,9,3,4
True,"""Sen. McCain says it was not a mistake to vote against the Bush tax cuts ... but now says the tax cuts need to be made permanent.""",Mitt Romney,Republican,34,32,58,33,19
Mostly True,"""If you got rid of the income tax today you'd have about as much revenue as we had 10 years ago.""",Ron Paul,Republican,4,7,8,8,3
Half-True,"""Average families are spending roughly $2,000 more a year on energy costs. ... It's like a $2,000 energy tax in just the last seven years, more than three times what the typical American family received from the Bush tax cuts.""",Hillary Clinton,Democrat,41,31,69,78,8
Mostly True,"""Mitt Romney says the next president doesn't need foreign policy experience.""",John McCain,Republican,32,41,31,37,8
Mostly True,"""The fact of the matter is that my colleague from New York, Senator Clinton, there are 50 percent of the American public that say they're not going to vote for her.""",Chris Dodd,Democrat,0,0,3,3,0
Mostly False,"Biden was responsible for ""ending genocide in Bosnia.""",Joe Biden,Democrat,12,10,23,17,4
Half-True,"""He's a good man but he's a pro-life liberal. He's right on the pro-life part, but he's a liberal.""",Fred Thompson,Republican,1,4,3,3,0
False,"""Gas prices have never been higher, and Exxon Mobil's profits have never been higher.""",Barack Obama,Democrat,69,71,161,165,9
Mostly True,"""McCain opposes repeal of the death tax.""",Mitt Romney,Republican,34,32,58,33,19
False,"""I just talked about guns. I told you what my position was, and what I did as governor, the fact that I received the endorsement of the NRA.""",Mitt Romney,Republican,34,32,58,33,19
Mostly False,"""I saw my father march with Martin Luther King.""",Mitt Romney,Republican,34,32,58,33,19
True,"Romney refused to pardon ""a decorated soldier"" returning from Iraq who had been charged with a crime involving a BB gun when he was 13.",Mike Huckabee,Republican,12,5,9,3,4
True,"
Former business partner Robert Gay says: ""The man who helped save my daughter was Mitt Romney.""",Mitt Romney,Republican,34,32,58,33,19
True,"Huckabee ""granted 1,033 pardons and commutations . . . more clemencies than the previous three governors combined.""",Mitt Romney,Republican,34,32,58,33,19
Half-True,"Says he has ""the most impressive education record"" of the Republican candidates.",Mike Huckabee,Republican,12,5,9,3,4
Mostly True,"""One out of every four homeless people on our streets is a veteran.""",John Edwards,Democrat,0,2,4,4,1
Half-True,"""As governor, Mike Huckabee supported higher income taxes, sales taxes, gas taxes, grocery taxes, tobacco taxes, beer taxes, Internet taxes, nursing home bed taxes.""",Club for Growth,none,6,5,5,5,0
Mostly False,"""Sixty-five percent of the Iraqi people now say it's okay to shoot an American soldier.""",Bill Richardson,Democrat,1,2,3,8,1
Pants on Fire!,"
When Obama was sworn into office, ""he DID NOT use the Holy Bible, but instead the Kuran (Their equivalency to our Bible, but very different beliefs).""",Chain email,none,11,44,8,5,106
Pants on Fire!,"
""Obama was enrolled in a Wahabi school in Jakarta. Wahabism is the RADICAL teaching that is followed by the Muslim terrorists who are now waging Jihad against the western world.""",Chain email,none,11,44,8,5,106
Mostly False,"""I can't sign money. That's illegal.""",Hillary Clinton,Democrat,41,31,69,78,8
Half-True,"""I'm prolife. I'm not going to apologize for becoming prolife. Ronald Reagan followed that same course, as did Henry Hyde and George Herbert Walker Bush. And I'm proud to be prolife.""",Mitt Romney,Republican,34,32,58,33,19
True,"""It used to be the policy of the Republican Party to get rid of the Department of Education. We finally get in charge and a chance to do something, so we double the size of the Department of Education.""",Ron Paul,Republican,4,7,8,8,3
Mostly False,"""Iranian mullahs took American hostages and they held the American hostages for 444 days. ...The one hour in which they released them was the one hour in which Ronald Reagan was taking the Oath of Office …""",Rudy Giuliani,Republican,9,11,10,7,5
True,""" ... following World War II war crime trials were convened. The Japanese were tried and convicted and hung for war crimes committed against American POWs. Among those charges for which they were convicted was waterboarding.""",John McCain,Republican,32,41,31,37,8
False,"""And, you know, our first president and our first commander in chief prayed every day. He had a field manual of prayers.""",Duncan Hunter,Republican,0,1,0,2,2
Mostly False,"""The estate tax, which came into being by Republicans like Teddy Roosevelt and others ... is there for a real simple reason: In America, we've never liked the idea of massive inherited wealth.""",Hillary Clinton,Democrat,41,31,69,78,8
True,"""George Bush ... used a signing statement (on a FEMA bill) to say, 'I don't have to follow that, unless I choose to.' """,Hillary Clinton,Democrat,41,31,69,78,8
False,"""If we went back to the obesity rates that existed in 1980, that would save the Medicare system a trillion dollars.""",Barack Obama,Democrat,69,71,161,165,9
True,"""Productivity has risen 18 percent ...yet wages have stayed flat... There are 5-million more people in poverty here in our country than there were in 2000.""",Hillary Clinton,Democrat,41,31,69,78,8
Half-True,"""Thanks to President Bush's policies....The income gap is now higher than at any time since the Great Depression.""",Hillary Clinton,Democrat,41,31,69,78,8
Mostly False,"""We reduced abortion. We increased adoptions by 135 percent.""",Rudy Giuliani,Republican,9,11,10,7,5
True,"""Five percent of Americans pay over half the income taxes in this country. Forty percent of Americans pay no income taxes at all.""",Fred Thompson,Republican,1,4,3,3,0
True,"""We've got some 37-million of our fellow citizens who are living in poverty; about 12-million or 13-million are children.""",Chris Dodd,Democrat,0,0,3,3,0
Pants on Fire!,An anonymous e-mail says that Hillary Clinton advocates communism.,Chain email,none,11,44,8,5,106
True,"""When Pakistan erupted in crisis, I spoke to Musharraf before Bush did.""",Joe Biden,Democrat,12,10,23,17,4
Mostly False,"""For every single illegal immigrant family in this country, it costs $20,000 — it costs us $20,000; $20,000 in infrastructural costs. They pay about $10,000 in taxes.""",Tom Tancredo,Republican,2,4,1,1,0
Mostly True,"""He's (Romney) the one who said that he would be to the left of Teddy Kennedy on gay rights.""",Rudy Giuliani,Republican,9,11,10,7,5
Mostly True,"Mike Huckabee ""supported taxpayer-funded scholarships for illegal aliens.""",Mitt Romney,Republican,34,32,58,33,19
True,"""This guy didn't even support Ronald Reagan.""",Rudy Giuliani,Republican,9,11,10,7,5
True,"""A ham and cheese sandwich on one slice of bread is the responsibility of the USDA ... But a ham and cheese sandwich on two slices of bread is the responsibility of the Food and Drug Administration.""",Hillary Clinton,Democrat,41,31,69,78,8
True,"""The oddest thing is he doesn't want to do for America what he did for Massachusetts. He did mandate health care for Massachusetts, which is HillaryCare, and he doesn't want to do that for America.""",Rudy Giuliani,Republican,9,11,10,7,5
True,"""Senator Obama's relatives and friends say he has been talking about running for president for at least the last 15 years,"" a campaign spokesman said.",Hillary Clinton,Democrat,41,31,69,78,8
True,"Romney said ""'No' to in-state tuition"" for illegal immigrants.",Mitt Romney,Republican,34,32,58,33,19
Half-True,"
Huckabee supported ""a tuition break to the children of illegals that are here illegally when citizens are having to pay a higher rate.""",Mitt Romney,Republican,34,32,58,33,19
True,"""He was a member of the Iraq Study Group and was either fired or quit from a very important commission that was trying to figure out the way forward in Iraq.""",John McCain,Republican,32,41,31,37,8
Mostly False,"""I do provide universal health care.""",Barack Obama,Democrat,69,71,161,165,9
True,"MikeHuckabee.com gets ""more hits than virtually any other presidential candidate.""",Mike Huckabee,Republican,12,5,9,3,4
Half-True,"Barack Obama's health care plan ""would leave 15-million Americans out.""",Hillary Clinton,Democrat,41,31,69,78,8
True,"""I get the most money from active duty officers and military personnel.""",Ron Paul,Republican,4,7,8,8,3
True,"""I saved the taxpayers $2-billion on a bogus Air Force Boeing tanker deal where people went to jail.""",John McCain,Republican,32,41,31,37,8
False,"
The Red Sox waited ""87 long years"" to win the World Series.",Mitt Romney,Republican,34,32,58,33,19
False,"""I spend a lot of time in Iowa, and believe it or not, in Ottumwa, Iowa, this is the heartland, the newspaper, the regular newspaper for Ottumwa, Iowa, is (a) bilingual newspaper.""",Tom Tancredo,Republican,2,4,1,1,0
Mostly False,"Supported in-state tuition in Arkansas for illegal immigrants ""if you'd sat in our schools from the time you're 5 or 6 years old and you had become an A-plus student,"" among other things.",Mike Huckabee,Republican,12,5,9,3,4
True,"""The mayor said … 'if you happen to be in this country in an undocumented status . . . then we welcome you here. We want you here. We'll protect you here.' """,Mitt Romney,Republican,34,32,58,33,19
Mostly True,"Romney failed to take action against ""sanctuary cities"" in Massachusetts.",Rudy Giuliani,Republican,9,11,10,7,5
Mostly False,"""No, I did not (have illegal immigrants working at his mansion).""",Mitt Romney,Republican,34,32,58,33,19
True,"""In the African-American community today, 68 percent of kids born are born out of wedlock.""",Mitt Romney,Republican,34,32,58,33,19
Mostly False,"""Gov. Romney's own health care plan in Massachusetts ... requires by law that a representative from Planned Parenthood sit on the MassHealth advisory board.""",Fred Thompson,Republican,1,4,3,3,0
True,"""I'm proud to have had a 100 percent pro-life voting record.""",Fred Thompson,Republican,1,4,3,3,0
Half-True,"""Fred's never had a 100 percent record on right-to-life in his Senate career. The records reflect that. And he doesn't support the human life amendment, which is most amazing because that's been a part of the Republican platform since 1980.""",Mike Huckabee,Republican,12,5,9,3,4
Half-True,"""I won the South Carolina primary in 2004, and I was way behind in the polls at this stage in 2004.""",John Edwards,Democrat,0,2,4,4,1
True,"""So what sort of services does Romney's health care plan provide? Per the state Web site: $50 co-pay for abortions.""",Fred Thompson,Republican,1,4,3,3,0
False,"""Hillary's baby bond proposal would give $5,000 to each of the 4-million babies born in the U.S. each year, totaling $20-billion per year, multiplied by four years = $80-billion.""",Republican National Committee,none,6,6,11,5,2
True,"""The truth of the matter is that during my administration, the FBI's crime statistics show that violent crime was reduced in Massachusetts by 7 percent.""",Mitt Romney,Republican,34,32,58,33,19
Mostly True,"""If Sen. Hillary Clinton could enact all of her campaign proposals, taxpayers would be faced with financing more than $777.6-billion in new spending over one White House term.""",Republican National Committee,none,6,6,11,5,2
Half-True,"Barack Obama's health care plan ""would leave 15 million Americans out.""",Hillary Clinton,Democrat,41,31,69,78,8
Mostly False,"Obama says his health care plan is ""universal.""",Barack Obama,Democrat,69,71,161,165,9
Half-True,"""Murder went up"" when Romney was governor. ""Robbery went up. Violent crimes went up.""",Rudy Giuliani,Republican,9,11,10,7,5
Half-True,"""The $2.3-billion budget deficit I inherited when I came into office became a $2.9-billion surplus.""",Rudy Giuliani,Republican,9,11,10,7,5
Mostly True,"""I believe in tax cuts. I believe in being a supply-sider. I cut the income tax I think it was 24 percent. We got 42 percent more revenues.""",Rudy Giuliani,Republican,9,11,10,7,5
Mostly False,"""People were hopeless. Sixty percent of the population, 70 percent of the population wanted to live somewhere else. . . . By the time I left, 70 percent wanted to stay.""",Rudy Giuliani,Republican,9,11,10,7,5
False,"The form students fill out to get college financial aid is ""longer than the form to get U.S. citizenship.""",Bill Richardson,Democrat,1,2,3,8,1
Half-True,"""Americans spend 100-million hours a year filling out these forms (FAFSA). That is the equivalent of 55,500 full-time jobs.""",Hillary Clinton,Democrat,41,31,69,78,8
False,"""John wasn't this raging populist four years ago"" when he ran for president.",Barack Obama,Democrat,69,71,161,165,9
Half-True,"""America never made up for the gutting of the intelligence services that Bill Clinton did. I think those are (former CIA director George) Tenet's words ... that Bill Clinton gutted American intelligence.""",Rudy Giuliani,Republican,9,11,10,7,5
False,"""Right now, an employer has more of a chance of getting hit by lightning than be prosecuted for hiring an undocumented worker. That has to change.""",Barack Obama,Democrat,69,71,161,165,9
False,"""Congress' approval rating is 11 percent. You know who's higher? Dick Cheney and HMOs.""",Bill Richardson,Democrat,1,2,3,8,1
True,"""Three out of the 18 benchmarks of the (GAO) have been fulfilled. Even among Republican math, that is a failing grade.""",Bill Richardson,Democrat,1,2,3,8,1
True,"""When Sen. Edwards ran in 2004, he wasn't for universal health care. I'm glad he is now.""",Hillary Clinton,Democrat,41,31,69,78,8
True,"""Well, you know, the Teamsters wanted to drill in Alaska. I voted against drilling in Alaska. So it's not like I'm a slam dunk on every issue.""",Dennis Kucinich,Democrat,1,4,5,6,0
Half-True,"""As governor of Arkansas, I cut taxes and fees almost 100 times, saving the taxpayers almost $380-million. I left a surplus of nearly $850-million.""",Mike Huckabee,Republican,12,5,9,3,4
Mostly True,"Huckabee ""was one of the highest taxing governors that we had in this country and rivaling Bill Clinton in terms of the Cato ratings.""",Fred Thompson,Republican,1,4,3,3,0
False,''The leading Democratic candidate once said that the unfettered free market is the most destructive force in modern America.'',Rudy Giuliani,Republican,9,11,10,7,5
Mostly False,"""All of the records, as far as I know, about what we did with health care, those are already available.""",Hillary Clinton,Democrat,41,31,69,78,8
Half-True,"""My husband has not withheld a single document.""",Hillary Clinton,Democrat,41,31,69,78,8
Mostly True,"""Our children's safety is potentially at risk because nearly half of the apple juice consumed by our children comes from apples grown in China.""",John Edwards,Democrat,0,2,4,4,1
False,"Obama ""refused to not only put his hand on his heart during the Pledge of Allegiance, but refused to say the pledge.""",Chain email,none,11,44,8,5,106
Pants on Fire!,"Edwards says if Congress won't pass universal health care, he'll tell Congress: ""I'm going to use my power as president to take your health care away from you.""",John Edwards,Democrat,0,2,4,4,1
Half-True,"""John McCain is right on that one. The line-item veto is the best tool the president has to rein in excessive spending.""",Mitt Romney,Republican,34,32,58,33,19
Mostly True,"""Mayor Giuliani's lawsuit killed the line-item veto.""",Mitt Romney,Republican,34,32,58,33,19
Pants on Fire!,"Rudy Giuliani is ""probably the most underqualified man since George Bush to seek the presidency.""",Joe Biden,Democrat,12,10,23,17,4
Half-True,"""There was a report that came out from the FBI – a warning, not a report ... saying that, in fact, al-Qaida was planning to attack malls during the Christmas holidays.""",Tom Tancredo,Republican,2,4,1,1,0
Half-True,"""Our tax code is so complicated it extracts $140 billion in extra tax preparation costs every year - one thousand dollars for every American family.""",John McCain,Republican,32,41,31,37,8
Half-True,"""I've got the most international experience here.""",Bill Richardson,Democrat,1,2,3,8,1
Mostly False,"""Here's a man who brags about how he made the city safe. It was the Biden crime bill that became the Clinton crime bill that allowed him to do that.""",Joe Biden,Democrat,12,10,23,17,4
False,"""It's just outrageous that under President Bush, the National Institutes of Health have been basically decreased in funding.""",Hillary Clinton,Democrat,41,31,69,78,8
False,"""In the 1990s, the Biden Crime Bill added 100,000 cops to America's streets. As a result, murder and violent crime rates went down eight years in a row.""",Joe Biden,Democrat,12,10,23,17,4
Mostly False,"""She hasn't run a corner store. She hasn't run a state. She hasn't run a city. She has never run anything.""",Mitt Romney,Republican,34,32,58,33,19
True,"""The Alternative Minimum Tax was never intended to hit people in middle income, upper middle income. It was meant for people who are rich and evading taxes.""",Hillary Clinton,Democrat,41,31,69,78,8
True,"""The Alternative Minimum Tax...was created by Congress in 1969 to affect 155 wealthy Americans. Because it was never indexed for inflation, those original 155 taxpayers has increased to affect about 3.5-million in 2006.""",Rudy Giuliani,Republican,9,11,10,7,5
False,"""I had prostate cancer, five, six years ago. My chance of surviving prostate cancer, and thank God I was cured of it, in the United States, 82%. My chances of surviving prostate cancer in England, only 44% under socialized medicine.""",Rudy Giuliani,Republican,9,11,10,7,5
Mostly True,"Clinton has ""raised the most money from Washington lobbyists ... from the health industry, drug companies, health insurance companies (and) the defense industry.""",John Edwards,Democrat,0,2,4,4,1
False,"""More people in this country have seen UFOs than I think approve of George Bush's presidency.""",Dennis Kucinich,Democrat,1,4,5,6,0
Half-True,"""I'm the only person on this stage who has worked actively just last year passing, along with Russ Feingold, some of the toughest ethics reform since Watergate.""",Barack Obama,Democrat,69,71,161,165,9
True,"""Dodd brought both parties together to pass the Family and Medical Leave Act.""",Chris Dodd,Democrat,0,0,3,3,0
True,"""We had a No Child Left Behind — a similar piece of legislation in our state a number of years ago, well before the federal law. And it's had a big impact here. It's improved schools.""",Mitt Romney,Republican,34,32,58,33,19
Half-True,"Sen. Obama ""made the very argument he is now criticizing back in November 2006.""",Hillary Clinton,Democrat,41,31,69,78,8
Half-True,"Obama spokesman Bill Burton says Clinton gave Bush ""a blank check on a critical foreign policy issue.""",Barack Obama,Democrat,69,71,161,165,9
Half-True,"""Going to public financing really disadvantages Democrats because you're not able to raise funds between the day you win the primaries and the time you're officially nominated.""",Bill Richardson,Democrat,1,2,3,8,1
