Moms Demand Action for Gun Sense In America ,None,Indiana
Moms Rising,none,none
Christopher Monckton,None,United Kingdom
Ernest Moniz,Democrat,Massachusetts
Laurie Monnes Anderson,Democrat,Oregon
Rod Monroe,Democrat,Oregon
Steve Montenegro,none,none
Mindy Montford,Democrat,Texas
Bill Montford,Democrat,Florida
Robby Mook,Democrat,New York
Alex Mooney,Republican,West Virginia
Heather Moore,none,none
Patrick Moore,none,none
Kayla Moore,none,none
Steve Moore,none,none
Michael Moore,none,none
Gwen Moore,Democrat,Wisconsin
Tim Moore,Republican,North Carolina
James Moore,None,Texas
Roy Moore,Republican,Alabama
Shelly Moore,Democrat,Wisconsin
Lisa Moore,None,Texas
Dan Moore,None,Ohio
Bee Moorhead,Democrat,Texas
John Moorlach,Republican,California
Wick Moorman,none,none
Alfonso Morales,None,Wisconsin
Jeff Morales,State official,California
Jim Moran,Democrat,Virginia
Brian Moran,Democrat,Virginia
Michael Morell,none,none
Patricia Morgan,Republican,Rhode Island
Piers Morgan,none,none
John G. Morgan,None,Tennessee
John Morgan,Democrat,Florida
Carol Morgan,Democrat,Texas
Marc Morial,Democrat,Louisiana
Peter Morici,none,none
Greg Morris,none,none
Dick Morris,none,none
Patrick Morrisey,none,none
Richard Morrison,Democrat,Rhode Island
Joe Morrissey,Independent,Virginia
Jessica Morse,none,none
Michelle Mosby,Democrat,Virginia
Rob Moshein,Democrat,Texas
Dennis Moss,Democrat,Florida
Mother Jones,none,none
Mothers Against Drunk Driving,Organization,Wisconsin
Motion Picture Association of America,none,none
Markos Moulitsas,None,California
Seth Moulton,Democrat,Massachusetts
Terry Moulton,Republican,Wisconsin
MoveOn.org,none,none
Jim Mowrer,Democrat,Iowa
Jim Mowrer,Democrat,Iowa
Jim Mowrer,Democrat,Iowa
Mr. Conservative,None,None
Mt. Hood Community College,None,Oregon
Doug Muder,none,none
Robert Mujica,State official,New York
Michael Mule',Republican,Georgia
Mike Mullen,None,Virginia
Markwayne Mullin,Republican,Oklahoma
Pat Mullins,Republican,Virginia
Jeff Mullis,Republican,Georgia
Multnomah County,none,none
Multnomah County Library Foundation,Organization,Oregon
Mick Mulvaney,Republican,South Carolina
Leslie Geissler Munger,none,none
Steve Munisteri,Republican,Texas
Dave Muntzel,Republican,Missouri
Janet Murguía,Activist,"Washington, D.C."
Stephanie Murphy,Democrat,Florida
Mike Murphy,none,none
Greg Murphy,Republican,North Carolina
Tim Murphy,Republican,Pennsylvania
Chris Murphy,Democrat,Connecticut
Jack Murphy,Republican,Georgia
Patrick Murphy,Democrat,Florida
Michael Murphy,None,Wisconsin
Kathleen Murphy,Democrat,Virginia
Patty Murray,Democrat,Washington
John Murtha,none,none
Musclecarusa.info,none,none
Maram Museitif,None,Texas
Cecilia Muñoz,none,none
Kim Myers,Democrat,New York
 N.C. Republicans,Republican,nc
NAACP,none,none
NARAL Pro-Choice America,Organization,"Washington, D.C."
NARAL Pro-Choice New York,Organization,New York
NARAL Pro-Choice Virginia,none,none
ABC NEWS-US,none,none
NFL Players Association,none,none
NH AFL-CIO,Organization,New Hampshire 
NJ-CAN,Democrat,New Jersey
NY Evening News,none,none
NY FOX News,none,none
NYDailyNews-TV.com,none,none
Ralph Nader,Independent,Connecticut
Jerrold Nadler,Democrat,New York
Elliott Naishtat,Democrat,Texas
Anissa Naouai,none,none
Andrew Napolitano,none,none
Janet Napolitano,none,none
Charlotte Nash,Republican,Georgia
Jason Nassour,Republican,Texas
Nancy Nathanson,Democrat,Oregon
National Association for Gun Rights,none,none
National Association of Manufacturers,None,"Washington, D.C."
National Association of Realtors,none,none
National Border Patrol Council,none,none
National Education Association,none,none
National Federation of Independent Business-Florida,None,Florida
National Federation of Independent Business-Virginia ,none,none
National Federation of Independent Business-Wisconsin,None,Wisconsin
National Federation of the Blind,Organization,Maryland
National Football League,none,none
National Organization for Marriage,Organization,Rhode Island
National Partnership for Women & Families,Organization,"Washington, D.C."
National Republican Congressional Committee,none,none
National Republican Senatorial Committee,none,none
National Republican Trust PAC,none,none
National Review,none,none
National Rifle Association,none,none
National Right to Life Committee,none,none
National Taxpayers Union,None,Virginia
National Women's Law Center,none,none
Nationwide,None,Ohio
NaturalNews.com,none,none
Ruben Navarrette Jr.,None,California
Ana Navarro,none,none
Martina Navratilova,None,Florida
George Nee,Labor leader,Rhode Island
Michael Needham,none,none
Joe Negron,Republican,Florida
Peter Nehr,Republican,Florida
Tom Nelson,Democrat,Wisconsin
Kimberly Nelson,None,North Carolina
Bill Nelson,Democrat,Florida
Ben Nelson,Democrat,Nebraska
Justin Nelson,Democrat,Texas
Donna Nesselbush,Democrat,Rhode Island
Benjamin Netanyahu,None,Israel
Randy Neugebauer,Republican,Texas
Mark Neumann,Republican,Wisconsin
Nevada Assembly Republican Candidates,Republican,Nevada
New Approach Oregon,Organization,Oregon
New Bedford Republican Committee,Republican,New Hampshire
New Boston Republican Committee,Republican,New Hampshire
New Century Times,none,none
New Day for America,Organization,Ohio
New Georgia Encyclopedia,None,Georgia
New Hampshire Democratic Party,Democrat,New Hampshire
New Hampshire Republican Party,Republican,New Hampshire
New Jersey Assembly Democrats,Democrat,New Jersey
New Jersey Democratic State Committee,Democrat,New Jersey
New Jersey Education Association,none,none
New Jersey Republican State Committee,Republican,New Jersey
New Jersey Senate Democrats,Democrat,New Jersey
New Jersey Sierra Club,none,none
New Jersey Tea Party,Republican,New Jersey
New York Republican State Committee,Republican,New York
New York Times,none,none
New York Times Editorial Board,Organization,New York
Brian Newberry,Republican,Rhode Island
Steve Newgard ,none,none
Stacey Newman,Democrat,Missouri
Marie Newman,none,none
Republican News,none,none
NewsExaminer.net,none,none
Newsflash,none,none
Newslo.com,none,none
Newsmax,None,Florida
Gavin Newsom,Democrat,California
Newstarget,none,none
Newsweek,None,New York
Next Generation Climate Action Committee,none,none
NextGen Climate,none,none
Frank Niceley,Republican,Tennessee
Kevin Nicholson,none,none
Wiley Nickel,Democrat,North Carolina
Kathy Nickolaus,Republican,Wisconsin
Tom Niehaus,Republican,Ohio
Kirstjen Nielsen,none,none
Danielle Nierenberg,none,none
Peter Nightingale,Newsmaker,Rhode Island
Cynthia Nixon,Democrat,New York
Jay Nixon,Democrat,Missouri
No Casinos,None,Florida
No Tax For Tracks,none,none
Trevor Noah,none,none
Stephen Nodine,Republican,Alabama
Max Nofziger,Democrat,Texas
Mary Nolan,Democrat,Oregon
Anne Nolan,Activist,Rhode Island
Peggy Noonan,none,none
George Norcross,none,none
Norcross City Council,None,Georgia
Lois Norder,None,Georgia
"Thomas Norment, Jr.",Republican,Virginia
Grover Norquist,none,none
Chuck Norris,Republican,Texas
Oliver North,none,none
Rick North,Columnist,Oregon
 North Carolina Democratic Party,none,none
North Carolina Republican Party,Republican,North Carolina
North Dakota Democratic–Nonpartisan League Party,none,none
North Korean foreign ministry,none,none
Ralph Northam,Democrat,Virginia
Jane Norton,Republican,Colorado
Mary Norwood,none,none
Cocks Not Glocks,None,Texas
Nourtey,none,none
Nova magazine,none,none
Now or Never PAC,None,Missouri
Now8News.com,none,none
NowThis,none,none
Nowtrump.com,none,none
Ted Nugent,Republican,Texas
NumbersUSA,none,none
Devin Nunes,Republican,California
Michelle Nunn,Democrat,Georgia
Nancy Nusbaum,Democrat,Wisconsin
Glenn Nye,Democrat,Virginia
John Nygren,Republican,Wisconsin
John O'Bannon,Republican,Virginia
Jon O'Brien,none,none
William O'Brien,Republican,New Hampshire
Kennedy O'Brien,Republican,New Jersey
Danny O'Connor,Democrat,Ohio
Rachel O'Connor,none,none
Danny O'Connor,Democrat,Ohio
Shawn O'Connor,Democrat,New Hampshire
Larry O'Connor,none,none
Kelly O'Donnell,none,none
Lawrence O'Donnell,none,none
Christine O'Donnell,Republican,Delaware
Martin O'Malley,Democrat,Maryland
Mark O'Mara,none,none
Larry O'Neal,Republican,Georgia
James O'Neil,Democrat,Rhode Island
Michael O'Neill,None,Rhode Island
Bill O'Neill,Democrat,Ohio
Israel O'Quinn,none,none
Bill O'Reilly,none,none
Beto O'Rourke,Democrat,Texas
Declan O'Scanlon,Republican,New Jersey
Maryellen O'Shaughnessy,Democrat,Ohio
Kevin O'Toole,Republican,New Jersey
H. Marlene O'Toole,Republican,Florida
Ron Oakley,Republican,Florida
Barack Obama,Democrat,Illinois
Michelle Obama,Democrat,Illinois
Obama Girl,none,none
Obama's heckler,none,none
Dean Obeidallah,none,none
Mark Obenshain,Republican,Virginia
Kate Obenshain ,none,none
Dave Obey,Democrat,Wisconsin
Alexandria Ocasio-Cortez,Democrat,NY
Occupied Wall Street Journal,None,New York
Occupy Democrats,none,none
Occupy Providence,none,none
Occupy Wall Street,Activist,New York
Ocean State Policy Research Institute,Organization,Rhode Island
Charles Odimgbe,State official,Rhode Island
Steve Oelrich,Republican,Florida
Steve Ogden,Republican,Texas
Ohio Alliance for Retired Americans,None,Ohio
Ohio Coal Association,None,Ohio
Ohio Democratic Party,Democrat,Ohio
Ohio Department of Transportation,None,Ohio
Ohio Federation of Teachers,None,Ohio
Ohio House Republican Organizational Committee,Republican,Ohio
Ohio Oil and Gas Association,None,Ohio
Ohio Public Defender's Office,None,Ohio
Ohio Republican Party,Republican,Ohio
Ohio Right to Life,None,Ohio
Ohio Taxpayers for Lower Drug Prices,none,none
Ohioans Against Deceptive Rx Ballot Issue,none,none
Jack Ohman,None,California
Richard Ojeda,Democrat,West Virginia
Keith Olbermann,none,none
Sam Olens,Republican,Georgia
José Oliva,Republican,Florida
Jamie Oliver,none,none
Mary Margaret Oliver,Democrat,Georgia
Sheila Oliver,Democrat,New Jersey
John Oliver,none,none
Luther Olsen,Republican,Wisconsin
Pete Olson,Republican,Texas
Ted Olson,none,none
Mary Olson,None,Oregon
Ilhan Omar,none,none
Bob Onder,Republican,Missouri
One Nation PAC,None,"Washington, D.C."
One New Jersey,none,none
One Wisconsin Now,Organization,Wisconsin
Nrt Online,none,none
Online commentators,none,none
Online petition,None,Rhode Island
If You Only News,None,Unknown
Only Politics,none,none
Onward Ohio,none,none
Michael Opitz,Republican,Georgia
Oregon 2014,Organization,Oregon
Oregon Ballot Measure 81,none,none
Oregon Business Association,Organization,Oregon
Oregon Catalyst,none,none
Oregon Center for Public Policy ,Organization,Oregon 
Oregon Citizens Lobby,Organization,Oregon
Oregon Department of Agriculture,Government body,Oregon
Oregon Department of Fish and Wildlife,none,none
Oregon Education Association,None,Oregon
Oregon Environmental Council-Oregon Business Association,none,none
Oregon Food Bank,None,Oregon
Oregon Health Authority,none,none
Oregon Healthy Kids,None,Oregon
Oregon League of Conservation Voters,none,none
Oregon Lottery,none,none
Oregon PTA,none,none
Oregon Public Employees Retirement System ,none,none
Oregon Republican Party,none,none
Oregon Right to Life PAC,None,Oregon
Oregon Senate Republicans (The Leadership Fund) ,Republican,Oregon
Oregon Transformation Project,none,none
Organizing for Action,Democrat,"Washington, D.C."
Organizing for America,none,none
Steve Oroho,Republican,New Jersey
Nan Orrock,Democrat,Georgia
Peter Orszag,none,none
Frank Ortis,Democrat,Florida
Jon Ossoff,Democrat,Georgia
The Other 98%,none,none
Other Space,none,none
Jim Ott,Republican,Wisconsin
Bob Ott,Republican,Georgia
Jim Ott,Republican,Wisconsin
Doug Otto,None,Texas
"Our City, Our Safety, Our Choice",Organization,Texas
Our Democracy 2020,none,none
Our Oregon,Democrat,Oregon
"Our Portland, Our Schools",none,none
OurLandOfTheFree.com,none,none
Mackubin Thomas Owens,Columnist,Rhode Island
Candace Owens,none,none
Michael T. Owens,None,Georgia
John Oxendine,Republican,Georgia
Oxfam Ireland,none,none
Ismael Ozanne,none,none
Cindy O’Laughlin,Republican,Missouri
Independence USA PAC,none,none
Fighting for Ohio PAC,Republican,Ohio
Julie Pace,Journalist,Washington
Edwin Pacheco,Democrat,Rhode Island
George Packer,none,none
Josh Pade,none,none
John Padgett,Republican,Georgia
Rickey Padgett,none,none
Richard Paglia,none,none
John Pagliarini,Republican,Rhode Island
Gary Painter,Republican,Texas
Teresa Paiva Weed,Democrat,Rhode Island
Carl Paladino,Republican,New York
Sarah Palin,Republican,Alaska
Frank Pallone,Democrat,New Jersey
Gwyneth Paltrow,Democrat,California
Peter Palumbo,Democrat,Rhode Island
Tom Palzewicz,none,none
Richard Pan,Democrat,California
Leon Panetta,Democrat,California
Peter Pantuso,None,"Washington, D.C."
Albert Papp Jr.,None,New Jersey
Elena Parent,none,none
James Parisi,Labor leader,Rhode Island
Joe Parisi,Democrat,Wisconsin
Annise Parker,Democrat,Texas
Keith Parker,None,Georgia
Lindsay Parkhurst,Republican,Illinois
Jennifer Parrish,Activist,Minnesota
Julie Parrish,Republican,Oregon
Brad Parscale,none,none
Mike Parson,Republican,MIssouri
Sandy Pasch,Democrat,Wisconsin
Bill Pascrell,Democrat,New Jersey
Kathleen Passidomo,Republican,Florida
George Pataki,Republican,New York
Patients First,None,"Washington, D.C."
John Patrick,Democrat,Texas
Deval Patrick,Democrat,Massachusetts
Dan Patrick,Republican,Texas
Patriot Majority PAC,None,"Washington, D.C."
Patriot Majority USA,none,none
Patriot News Alerts,None,New York
PatriotCrier.com,none,none
Patriotnetwork.one,none,none
Matt Patten,Democrat,Ohio
Jerry Patterson,Republican,Texas
Jan Patterson,Democrat,Texas
Jim Patterson,Republican,California
Tom Pauken,Republican,Texas
Rand Paul,Republican,Kentucky
Ron Paul,Republican,Texas
Erik Paulsen,none,none
Katie Pavlich,none,none
Tim Pawlenty,none,none
Ken Paxton,Republican,Texas
Donald Payne,Democrat,New Jersey
Christopher Peace,Republican,Virginia
Allen Peake,Republican,Georgia
Russell Pearce ,Republican,Arizona
Doug Pederson,Newsmaker,Pennsylvania
Bill Peduto,none,none
Bill Peduto,none,none
Clay Pell,Democrat,Rhode Island
Kal Penn,none,none
Joe Pennacchio,Republican,New Jersey
David Pennington,None,Georgia
People for the American Way,none,none
People for the Ethical Treatment of Animals,none,none
People's Majority,none,none
David Pepper,Democrat,Ohio
Nina Perales,None,California
Sonny Perdue,none,none
David Perdue,Republican,Georgia
Thomas Perez,Democrat,Maryland
Dana Perino,none,none
Tony Perkins,none,none
Ed Perlmutter,Democrat,Colorado
Tom Perriello,Democrat,Virginia
Scott Perry,Republican,Pennsylvania
William Perry,None,Georgia
Rick Perry,Republican,Texas
Charles Perry,Republican,Texas
Anita Perry,Republican,Texas
Scott Peters,Democrat,California
Ralph Peters,none,none
Gary Peters,Democrat,Michigan
Kathleen Peters,Republican,Florida
James Peterson,None,Wisconsin
Dale Peterson,Republican,Alabama
Tom Petri,Republican,Wisconsin
Jim Petro,Republican,Ohio
Pew Environment Group,none,none
Dan Pfeiffer,none,none
Nancy Pfotenhauer,none,none
D. Cole Phelps,Democrat,North Carolina
Steve Phelps,none,none
Philadelphia Daily News,none,none
Judson Phillips,none,none
Elaine Phillips,Republican,New York
Physicians Committee for Responsible Medicine,none,none
Ted Piccolo,none,none
Katrina Pierson,none,none
Tommie Pierson Jr.,Democrat,Missouri
Pink Pony,none,none
Pink Slip Rick,Democrat,Florida
Pipo News,none,none
Jeanine Pirro,Republican,New York
John Pistole,none,none
Susan Pitman,None,Florida
Robert Pittenger,Republican,North Carolina
Larry Pittman,Republican,North Carolina
Joe Pitts,Republican,Pennsylvania
Robb Pitts,Democrat,Georgia
"Leonard Pitts, Jr.",none,none
Jeff Plale,Democrat,Wisconsin
Planned Parenthood,none,none
Planned Parenthood Action Fund,None,"Washington, D.C."
Planned Parenthood PAC,None,Oregon
Planned Parenthood Votes,None,New York
Mike Plant,None,Georgia
Christopher Plante,Newsmaker,Rhode Island
PlantsNeedCO2.org,none,none
Danielle Pletka,None,"Washington, D.C."
David Plouffe,none,none
Ken Plum,Democrat,Virginia
John Plumb,Democrat,New York
Mark Pocan,Democrat,Wisconsin
John Podesta,Democrat,Illinois
Ted Poe,Republican,Texas
Steve Poizner,Republican,California
Joe Pojman,Republican,Texas
Mike Polensek,Democrat,Ohio
Firearms Policy Coalition,Organization,California 
Vincent Polistina,Republican,New Jersey
PolitiFact Sheet,none,none
PolitiFact go PolitiFact go,none,none
Political Insider,none,none
Political Thinkers,none,none
Politicono.com,none,none
Verfied Politics,none,none
Sarah Ponder,Democrat,Texas
Sondy Pope,Democrat,Wisconsin
Katie Porter,Democrat,California
DuBose Porter,Democrat,Georgia
David Porter,Republican,Texas
Danny Porter,None,Georgia
Portland Association of Teachers,none,none
Portland Bureau of Transportation (PBOT),None,Oregon 
Portland Community College,None,Oregon
Portland Public Schools,None,Oregon
Portlanders for Water Reform,None,Oregon
Rob Portman,Republican,Ohio
Bill Posey,Republican,Florida
Jack Posobiec,none,none
Bill Post,Republican,Oregon
New York Post,None,New York
Wayne Powell,Democrat,Virginia
J.B. Powell,none,none
Colin Powell,none,none
Bill Powell,None,Georgia
Alan Powell,Republican,Georgia
Bill Powers,None,Texas
Kirsten Powers,none,none
Dennis Prager,None,California
Marvin Pratt,None,Wisconsin
Larry Pratt,none,none
Pray in Jesus Name Project,none,none
Toni Preckwinkle,Democrat,Illinois
Mike Prendergast,Republican,Florida
Presente.org,none,none
President Trump's lawyers,Republican,"Washington, D.C."
The Associated Press,none,none
Larry Pressler,Independent,South Dakota
Laura Pressley,None,Texas
Roman Prezioso,Democrat,West Virginia
Theresa Price,Activist,Rhode Island
David Price,Democrat,North Carolina
Tom Price,Republican,Georgia
Tricia Pridemore,Republican,Georgia
Don Pridemore,none,none
Reince Priebus,Republican,Wisconsin
Vincent Prieto,none,none
Principled PAC,none,none
Our Principles PAC,none,none
Ian Prior,Republican,Rhode Island
Priorities USA Action,none,none
Penny Pritzker,Democrat,"Washington, D.C."
JB Pritzker,Democrat,Illinois
Pro Conservative News,none,none
Pro-Life Wisconsin,None,Wisconsin
Bill Proctor,Republican,Florida 
Progress Florida,none,none
Progress Ohio ,None,Ohio
Progress Texas,None,Texas
Progressive Change Campaign Committee,none,none
Progressive Change Campaign Committee and Democracy for America,none,none
Progressive Choice Florida,none,none
Free Thought Project,none,none
Texas Organizing Project,None,Texas
Promote Oregon Leadership PAC (Oregon House Republicans),Republican,Oregon
David Prosser,None,Wisconsin
Protect American Jobs,none,none
Protect Families First,Organization,Rhode Island
Protect Your Vote,none,none
Protect Your Vote Ohio,Organization,Ohio
Providence City Council,none,none
Scott Pruitt,none,none
Mark Pryor,Democrat,Arkansas
Public Citizen,none,none
Public Notice,none,none
Chicago Public Schools,None,Illinois
State Public Service Announcement,None,Georgia
Public comments at a Common Core hearing,none,none
Public employee unions ,none,none
Phillip Puckett,Democrat,Virginia
Robert Puente,none,none
Robert Puente,none,none
Joy Pullmann,None,Illinois
PuppetStringNews.com,none,none
Aftab Pureval,none,none
Put Alaska First PAC ,None,Alaska
Vladimir Putin,none,none
Adam Putnam,Republican,Florida
Andy Puzder ,None,California
Crystal Quade,Democrat,Missouri
Ellen Qualls,none,none
Gordon Quan,Democrat,Texas
Rebecca Quigley,None,Rhode Island
Pat Quinn,Democrat,Illinois
Christine Quinn,Democrat,New York
James Quintero,None,Texas
David Quiroa,Newsmaker,Rhode Island
R2RMerge,none,none
Omar Rachid,None,Texas
Karl Racine,Democrat,District of Columbia
Martha Raddatz,none,none
Jeff Rader,Democrat,Georgia
Kevin Rader,Democrat,Florida
Joe Radinovich,Democrat,Minnesota
Barbara Ann Radnofsky,none,none
Christine Radogno,Republican,Illinois
Jamie Radtke,Republican,Virginia
Branko Radulovacki,Democrat,Georgia
Jason Rae,none,none
John Raese,Republican,West Virginia
John Rafferty,Republican,Pennsylvania
Raging Elephants,Republican,Texas
Nick Rahall,Democrat,West Virginia
Gina Raimondo,Democrat,Rhode Island
Rainbow/PUSH Coalition,none,none
David Ralston,Republican,Georgia
Jorge Ramos,Journalist,Florida
Dan Ramos,Democrat,Ohio
Charles Ramsey,none,none
Ron Ramsey,Republican,Tennessee
Scott Randolph,Democrat,Florida
Charles Rangel,Democrat,New York
Kwame Raoul,none,none
Leonidas Raptakis,Democrat,Rhode Island
Sam Rashid,None,Florida
Will Rasmussen,Democrat,Oregon
Thomas Ratliff,Republican,Texas
Bill Ratliff,Republican,Texas
Steven Rattner,none,none
Bruce Rauner,Republican,Illinois
Diane Ravitch,Newsmaker,New York
Mike Rawlings,Democrat,Texas
David Raynor,None,Georgia
React365.com,none,none
Tobias Read,Democrat,Oregon
Reader ,none,none
Michael Reagan,none,none
Reaganwasright,none,none
RealNewsRightNow.com,none,none
Realtime Politics,none,none
Realtimepolitics,none,none
Jeff Reardon,none,none
Rearfront.com,none,none
Rebuilding America Now,none,none
Reclaim America PAC,Republican,Florida
Recovery.gov,none,none
Red State Wave,none,none
"Red, White and Blue Fund",none,none
Chris Redfern,Democrat,Ohio
Ralph Reed,none,none
Charles Reed,Democrat,Texas
Kasim Reed,none,none
Kasim Reed,none,none
Tom Reed,Republican,New York
Jack Reed,Democrat,Rhode Island
Michael Reese,None,Oregon
Bryce Reeves,Republican,Virginia
Campaign to Regulate Marijuana Like Alcohol ,None,Arizona
Michelle Rehwinkel Vasilinda,Democrat,Florida
Robert Reich,Democrat,California
Joy Reid,none,none
Harry Reid,Democrat,Nevada
Brendan Reilly,None,Illinois
Kevin Reilly,State official,Wisconsin
Rhue Reis,Republican,Rhode Island
Cheri Toalson Reisch,Republican,Missouri
Bonnie Reiss,Democrat,California
Jim Renacci,Republican,Ohio
Ed Rendell,Democrat,Pennsylvania
Anthony Rendon,Democrat,California
Renewable Fuels Association,None,"Washington, D.C."
"Sabino ""Pio"" Renteria",None,Texas
Ronald Renuart,Republican,Florida
Represent.us,None,Massachusetts
Project Republic,none,none
Republican Governors Association,Republican,"Washington, D.C."
Republican Jewish Coalition,Republican,"Washington, D.C."
Republican National Committee,none,none
New Republican PAC,Republican,Florida
Republican Party of Florida,none,none
Republican Party of Georgia,none,none
Republican Party of Georgia,Republican,Georgia
Republican Party of Pennsylvania,none,none
Republican Party of Texas,Republican,Texas
Republican Party of Virginia,Republican,Virginia
Republican Party of Wisconsin,Republican,Wisconsin
Republican State Leadership Committee,none,none
Republican state Assembly candidates in Wisconsin,Republican,Wisconsin
Republican state senators,none,none
Nation of Islam Research Group,none,none
Resistance Report,none,none
Sheila Resseger,None,Rhode Island
Restoration PAC,none,none
Committee to Restore America's Greatness,Republican,California
Restore American Freedom and Liberty,none,none
Restore Our Future,none,none
ReverbPress,none,none
Revitalize Cobb,None,Georgia
RevolutionRadio.org,none,none
Silvestre Reyes,Democrat,Texas
Michelle Rhee,none,none
Kitty Rhoades,none,none
Rhode Island ACLU,Organization,Rhode Island
Rhode Island Center for Freedom and Prosperity,Organization,Rhode Island
Rhode Island Retirement Security Coalition,Organization,Rhode Island
Rhode Island Senate,none,none
Rhode Island Tea Party,none,none
Ben Rhodes,none,none
Reid Ribble,Republican,Wisconsin
David Rible,Republican,New Jersey
Everett Rice,Republican,Florida
Ronald Rice,Democrat,New Jersey
Susan Rice,Democrat,"Washington, D.C."
Nan Rich,Democrat,Florida
Jon Richards,none,none
Cecile Richards,Democrat,New York
Todd Richardson,Republican,Missouri
Dennis Richardson,Republican,Oregon
Billy Richardson,Democrat,North Carolina
Bill Richardson,Democrat,New Mexico
Bobbie Richardson,Democrat,NC
Boyd Richie,Democrat,Texas
Rick Scott's Starbucks heckler,Activist,Florida
Debbie Riddle,Republican,Texas
Wes Riddle,Republican,Texas
Daniel Riemer,Democrat,Wisconsin
Lynda Rife,Democrat,Texas
Scott Rigell,Republican,Virginia
Right to Rise,none,none
RightMarch.com,none,none
Michael Riley,Republican,Rhode Island
Chuck Riley,Democrat,Oregon
Chris Riley,Republican,Georgia
Jason Riley,none,none
Matt Rinker,None,Georgia
James Risch,Republican,Idaho
Fred Risser,Democrat,Wisconsin
Allan Ritter,Republican,Texas
Geraldo Rivera,none,none
David Rivera,Republican,Florida
Sloan Roach,none,none
Julio Robaina,Republican,Florida
Michael Roberson,Republican,Nevada
John Roberts,None,"Washington, D.C."
Cokie Roberts,Journalist,Maryland
Jay Roberts,none,none
Elizabeth Roberts,Democrat,Rhode Island
Pat Roberts,Republican,Kansas
Jack Roberts,Republican,Oregon
Pat Robertson,Republican,Virginia
Martha Robertson,Democrat,New York
Willie Robertson,none,none
Phil Robertson,None,Louisiana
Phil Robertson,None,Louisiana
Gordon Robertson,Republican,Virginia
Phil Robertson,None,Louisiana
Gerard Robinson,Republican,Florida
Art Robinson,Republican,Oregon
Eugene Robinson,none,none
Brian Robinson,Republican,Georgia
John Robitaille,Republican,Rhode Island
Blake Rocap,Democrat,Texas
Kid Rock,none,none
Rock the Vote,none,none
James Rockall,none,none
Jay Rockefeller,Democrat,West Virginia
Brad Rockwell,None,Texas
Eddie Rodriguez,Democrat,Texas
Daniel Rodriguez,Democrat,Texas
Jose Rodriguez,Democrat,Texas
Phil Roe,Republican,Tennessee
Buddy Roemer,Republican,Louisiana
Mike Rogers,Republican,Michigan
Chip Rogers,Republican,Georgia
Wayne Rogers,none,none
Mike Rogers,Republican,Michigan
Kesha Rogers,Democrat,Texas
Patience Roggensack,None,Wisconsin
J. James Rohack,None,Texas
Dana Rohrabacher,Republican,California
Al Roker,none,none
Todd Rokita,none,none
Calvine Rollins,None,Georgia
Joe Roman,Business leader,Ohio
Mike Romano,Democrat,West Virginia
Christina Romer,none,none
Gloria Romero Roses,Democrat,Florida
Mitt Romney,Republican,Massachusetts
Romney allies,none,none
Sylvia Romo,Democrat,Texas
Shana Rooks,Democrat,Georgia
Tom Rooney,Republican,Florida
James Roosevelt,Newsmaker,Rhode Island
Ileana Ros-Lehtinen,Republican,Florida
Patrick Rose,Democrat,Texas
Jacky Rosen,Democrat,Nevada
Hilary Rosen,none,none
Michael Rosen,None,Wisconsin
Tina Rosenberg,none,none
Ellen Rosenblum,none,none
Matthew Rosendale,Republican,Montana
Hetty Rosenstein,None,New Jersey
Peter Roskam,Republican,Illinois
Jalen Ross,none,none
Roxanne Ross,None,Oregon
Deborah Ross,Democrat,North Carolina
Scot Ross,none,none
Dennis Ross,Republican,Florida
Dino Rossi,Republican,Washington
Nancy Rotering,none,none
Roger Roth,Republican,Wisconsin
Keith Rothfus,Republican,Pennsylvania
Steve Rothman,none,none
Matthew Rothschild,none,none
David Rouzer,Republican,North Carolina
Karl Rove,Republican,Texas
Caleb Rowden,Republican,Missouri
Travis Rowley,Republican,Rhode Island
J.K. Rowling,none,none
Chip Roy,Republican,Texas
Roy Barnes and Nathan Deal,none,none
Kelda Helen Roys,none,none
Jim Rubens,Republican,New Hampshire
Marco Rubio,Republican,Florida
Chris Ruddy,none,none
Phil Ruffin,Republican,Nevada
Donald Rumsfeld,none,none
Emil Runge,none,none
Jon Runyan,Republican,New Jersey
Stony Rushing,Republican,North Carolina
Kevin Russell,None,Texas
Terry Russell,None,Ohio
Russia Today,none,none
Ruth's List Florida,none,none
William Ruto,none,none
Tim Ryan,Democrat,Ohio
Sean Ryan,Democrat,New York
Derek Ryan,Republican,Texas
Bob Ryan,none,none
Mike Ryan,Democrat,Florida
Kai Ryssdal,none,none
SEIU,Newsmaker,"Washington, D.C."
"SEIU, District 1199",Newsmaker,Rhode Island
Larry Sabato,none,none
Antonio Sabato Jr.,none,none
Pari Sabety,None,Ohio
Rick Saccone,Republican,Pennsylvania
Maria Sachs,Democrat,Florida
Sacramento Bee Editorial Board,none,none
Paul Sadler,Democrat,Texas
Jonathan Saenz,None,Texas
Safe Routes to Schools,None,Oregon
Karen Sage,Democrat,Texas
Paul Saldaña,Democrat,Texas
Salmon for All,none,none
Dan Saltzman,Democrat,Oregon
Jamie Samons,State official,Rhode Island
Jeremiah Samples,None,West Virginia
Loretta Sanchez,Democrat,California
Bernie Sanders,Independent,Vermont
Henry Sanders,Democrat,Alabama
Bennett Sandlin,Activist,Texas
Franklin Sands,Democrat,Florida
